match-id,game-date,game-type,assist-me-pings,enemy-missing-pings,bounty-level,ability-uses,bounty-gold,buffs-stolen,control-wards-placed,damage-per-minute,damage-taken-on-team-%,deaths-by-enemy-champ,epic-monster-steals,first-turret-killed,gold-per-minute,kda,assists,turret-damage-dealt,vision-score,champ-name,champ-level,deaths,first-blood,first-blood-assist,gold-earned,gold-spent,individual-position,inhibitors-lost,kills,longest-time-alive,riot-id-game-name,total-damage-dealt,total-time-spent-dead,team-id,win,game-duration,game-mode,role,q-casts,w-casts,e-casts,r-casts
NA1_4910387427,1706903107922,MATCHED_GAME,4,12,0,,0,1,0,654.5024079453334,0.14354784579409752,8,0,False,424.37048610932544,2.625,12,4864,14,Jhin,15,8,True,False,12497,11780,BOTTOM,0,9,617,acceptablehawk,19275,181,200,True,1766,CLASSIC,DUO,67,40,29,23
NA1_4910387427,1706903107922,MATCHED_GAME,0,6,0,,750,0,1,419.55476163868354,0.19960823519539034,8,0,False,371.2394764657742,3.625,26,2311,29,Braum,14,8,False,True,10933,9375,UTILITY,0,3,663,Jerkuss,12355,129,200,True,1766,CLASSIC,SOLO,59,32,24,5
NA1_4901508892,1706045644535,MATCHED_GAME,0,3,0,,0,0,0,408.77552689593125,0.17272450185225374,5,0,False,271.2160087193121,0.2,1,0,4,Teemo,10,5,False,False,4343,3600,TOP,0,0,245,AAAAAAAAAAAAAH,6545,83,100,False,960,CLASSIC,SUPPORT,10,10,0,18
NA1_4901508892,1706045644535,MATCHED_GAME,0,1,0,,750,0,2,297.75952997630066,0.2798666772986981,5,0,False,429.31864742993963,1.2,1,501,11,Vi,9,5,False,False,6874,6650,JUNGLE,0,5,421,ArcherProdigy,4768,64,100,False,960,CLASSIC,SUPPORT,42,0,52,4
NA1_4901508892,1706045644535,MATCHED_GAME,2,9,0,,0,0,1,327.2900942255086,0.1752320327067788,5,0,False,290.01287344619914,1,4,0,8,Katarina,9,5,False,False,4644,3875,MIDDLE,0,1,368,tcijrvo,5241,66,100,False,960,CLASSIC,SUPPORT,42,18,0,3
NA1_4901508892,1706045644535,MATCHED_GAME,0,0,0,,450,0,0,400.4897079012936,0.23227677598850144,6,0,False,426.93001317918174,1.1666666666666667,1,2434,3,Tristana,8,6,False,False,6836,6100,BOTTOM,0,6,352,Distant Clarity,6413,94,100,False,960,CLASSIC,SUPPORT,12,15,17,2
NA1_4901508892,1706045644535,MATCHED_GAME,0,1,0,,0,0,3,373.55683218724914,0.13990001215376796,3,0,False,300.92717806282195,1.6666666666666667,5,473,32,Karma,7,3,False,False,4818,4200,UTILITY,0,0,718,TheAntelopes,5981,48,100,False,960,CLASSIC,SUPPORT,35,15,21,21
NA1_4901508892,1706045644535,MATCHED_GAME,0,1,3,,0,0,1,527.1231209933692,0.18097505806266898,1,0,False,491.9472372845858,6,2,2593,9,Yorick,12,1,False,False,7877,6312,TOP,0,4,479,Miko Varis,8440,16,200,True,960,CLASSIC,SUPPORT,80,14,39,3
NA1_4901508892,1706045644535,MATCHED_GAME,4,3,0,,0,2,0,109.38099177713211,0.2901486354822398,2,0,False,395.16162892814685,2.5,3,612,10,MasterYi,10,2,False,False,6327,4350,JUNGLE,0,2,468,Tipadyntur,1751,26,200,True,960,CLASSIC,SUPPORT,42,31,28,0
NA1_4901508892,1706045644535,MATCHED_GAME,2,4,2,,600,0,1,1133.962641202658,0.20954180452115193,3,0,False,575.5196147235743,5,2,919,15,Akali,11,3,True,False,9215,7825,MIDDLE,0,13,427,RitaeJdD,18158,60,200,True,960,CLASSIC,SUPPORT,90,25,35,13
NA1_4901508892,1706045644535,MATCHED_GAME,0,0,2,,0,0,0,504.41292228072837,0.19955114348792263,3,0,False,392.3666255921683,3,7,2030,7,Gangplank,9,3,False,False,6283,4900,BOTTOM,0,2,327,SKELETREX,8077,37,200,True,960,CLASSIC,SUPPORT,72,10,50,3
NA1_4901508892,1706045644535,MATCHED_GAME,2,2,0,,0,0,0,367.4017752025266,0.11978335844601665,3,0,False,348.57420486531333,3,6,699,16,Seraphine,8,3,False,False,5581,4900,UTILITY,0,3,368,Generalchowmain,5883,30,200,True,960,CLASSIC,SUPPORT,32,25,46,2
NA1_4885830092,1704779000798,MATCHED_GAME,13,1,0,,1200,0,1,1039.6765278607656,0.1935393788992667,4,0,False,504.0865027073051,6.25,10,6401,39,Riven,18,4,False,False,22830,18725,TOP,8,15,1305,SKELETREX,47088,122,100,False,2717,CLASSIC,NONE,560,90,227,23
NA1_4885830092,1704779000798,MATCHED_GAME,6,4,0,,525,2,0,904.7767694711329,0.28711161412850345,8,1,False,505.8831284069992,3,9,2878,28,Shyvana,18,8,False,False,22911,19220,JUNGLE,8,15,773,APRILVFX,40978,266,100,False,2717,CLASSIC,NONE,214,110,128,14
NA1_4885830092,1704779000798,MATCHED_GAME,7,16,0,,825,0,0,987.7318708576519,0.20173543438084832,10,0,False,408.9371849520592,2.1,8,1480,27,Fizz,18,10,True,False,18521,17400,MIDDLE,8,13,471,Walker27,44735,376,100,False,2717,CLASSIC,SOLO,88,152,152,17
NA1_4885830092,1704779000798,MATCHED_GAME,1,0,0,,0,0,0,558.5389838892872,0.15836204384691951,9,0,False,350.5162317808699,1.6666666666666667,11,744,26,Ezreal,18,9,False,False,15875,15108,BOTTOM,8,4,854,JaeTQ,25296,296,100,False,2717,CLASSIC,CARRY,394,41,38,8
NA1_4885830092,1704779000798,MATCHED_GAME,1,1,0,,0,0,0,697.6265421522578,0.15925152874446202,18,0,False,276.64320655899076,1.2222222222222223,21,424,85,Xerath,18,18,False,False,12529,12000,UTILITY,8,1,303,ToucanTom93,31596,488,100,False,2717,CLASSIC,SUPPORT,112,77,54,39
NA1_4885830092,1704779000798,MATCHED_GAME,1,11,1,,1200,0,0,805.9975450468347,0.2705678778159731,8,0,False,393.47741529473996,2.125,9,9415,19,Nasus,18,8,False,False,17821,15950,TOP,0,8,882,Clotria,36504,412,200,True,2717,CLASSIC,SOLO,277,59,103,15
NA1_4885830092,1704779000798,MATCHED_GAME,7,11,1,,675,0,1,479.0978291481423,0.25110840131825307,9,0,False,349.7515812937563,1.4444444444444444,5,4426,25,Rengar,18,9,False,False,15840,22860,JUNGLE,0,8,735,BLACK BANDITO,21698,413,200,True,2717,CLASSIC,NONE,246,130,116,21
NA1_4885830092,1704779000798,MATCHED_GAME,53,28,1,,0,1,2,1039.3816469972808,0.15897443878448625,10,0,False,457.9133257223988,2,10,4865,26,Malzahar,18,10,False,False,20739,17850,MIDDLE,0,10,770,Subzerro,47074,462,200,True,2717,CLASSIC,SOLO,221,241,179,22
NA1_4885830092,1704779000798,MATCHED_GAME,9,0,0,,600,0,2,808.714261138941,0.14916700082095516,11,0,False,372.80423131888534,2.272727272727273,14,4060,41,Ashe,17,11,False,False,16884,14433,BOTTOM,0,11,364,RobertMia,36627,350,200,True,2717,CLASSIC,CARRY,46,127,14,15
NA1_4885830092,1704779000798,MATCHED_GAME,5,0,0,,300,0,5,737.224324369456,0.17018228126033247,10,0,False,353.9700422220717,2.5,13,956,95,Brand,17,10,False,False,16031,14275,UTILITY,0,12,645,lady8haha,33389,372,200,True,2717,CLASSIC,SUPPORT,70,88,71,12
NA1_4885801747,1704777283211,MATCHED_GAME,0,3,2,,0,0,0,313.55404910231323,0.39949759412840835,0,0,True,438.921548106612,2,0,3285,4,Tryndamere,11,0,False,False,6728,5525,TOP,0,2,0,AlbertHofmann419,4806,0,100,True,919,CLASSIC,DUO,13,5,31,2
NA1_4885801747,1704777283211,MATCHED_GAME,0,3,0,,0,0,0,72.59653397446286,0.15566964313939224,0,0,False,344.43947208579476,3,3,1241,11,Ivern,9,0,False,False,5280,4700,JUNGLE,0,0,0,G0dC4LL3R,1112,0,100,True,919,CLASSIC,SUPPORT,59,27,27,18
NA1_4885801747,1704777283211,MATCHED_GAME,0,3,3,,0,0,1,569.8367945730126,0.34226765927340214,3,0,False,429.3820533360774,1.6666666666666667,0,2418,16,Veigar,11,3,False,False,6582,4725,MIDDLE,0,5,398,Rienjiro,8735,54,100,True,919,CLASSIC,SUPPORT,96,51,14,4
NA1_4885801747,1704777283211,MATCHED_GAME,0,4,1,,0,0,0,145.69293216221212,0.10212426410740894,0,0,False,333.256356003776,1,0,566,7,Yasuo,8,0,True,False,5108,4600,BOTTOM,0,1,0,npcsupports,2233,0,100,True,919,CLASSIC,SUPPORT,148,6,21,0
NA1_4885801747,1704777283211,MATCHED_GAME,0,3,0,,0,0,1,212.03207010797908,0.00044083935138831206,0,0,False,209.3338098369984,1,1,223,16,Yuumi,8,0,False,True,3209,2850,UTILITY,0,0,0,hsijajcgk,3250,0,100,True,919,CLASSIC,SUPPORT,42,39,23,0
NA1_4885801747,1704777283211,MATCHED_GAME,2,2,0,,0,0,0,303.4512754601098,0.21798204049338443,3,0,False,262.44901676929385,0,0,105,7,Riven,10,3,False,False,4023,3450,TOP,0,0,405,SKELETREX,4652,62,200,False,919,CLASSIC,SUPPORT,106,18,31,4
NA1_4885801747,1704777283211,MATCHED_GAME,0,0,0,,0,0,1,68.73507177909539,0.3515204158989901,2,0,False,284.92081793644957,0.5,1,0,14,DrMundo,8,2,False,False,4367,3375,JUNGLE,0,0,523,Combatcerberus,1053,26,200,False,919,CLASSIC,SUPPORT,85,21,37,1
NA1_4885801747,1704777283211,MATCHED_GAME,0,0,0,,150,0,1,368.57653708596695,0.24085015780546096,2,0,False,384.88601643601464,1.5,0,1439,10,Tristana,11,2,False,False,5900,5775,MIDDLE,0,3,482,Absiver,5650,48,200,False,919,CLASSIC,DUO,23,12,15,2
NA1_4885801747,1704777283211,MATCHED_GAME,0,3,0,,0,0,0,33.44846128953883,0.10702351002052628,0,0,False,277.0605535120909,0,0,84,8,Jinx,8,0,False,False,4247,4100,BOTTOM,0,0,0,Teplardrop,512,0,200,False,919,CLASSIC,SUPPORT,42,12,4,0
NA1_4885801747,1704777283211,MATCHED_GAME,0,5,0,,0,0,1,35.74171258555308,0.08262387578163825,1,0,False,188.32998953248207,0,0,0,15,Morgana,8,1,False,False,2887,2110,UTILITY,0,0,225,TAdragon1,547,8,200,False,919,CLASSIC,SUPPORT,9,25,2,0
NA1_4885745130,1704774597058,MATCHED_GAME,5,8,5,,0,1,0,905.9637884044014,0.22733456496209484,9,0,False,481.0866736123217,2.6666666666666665,10,9948,18,Kayle,18,9,False,False,19272,17200,TOP,2,14,573,ghettoSNAIL,36292,395,100,True,2403,CLASSIC,SOLO,81,59,107,12
NA1_4885745130,1704774597058,MATCHED_GAME,27,4,0,,0,4,2,945.3166422658699,0.35314457907547603,8,0,False,467.7642990728414,3.25,13,5184,34,Ekko,18,8,False,False,18738,17300,JUNGLE,2,13,850,smartbarbarian,37869,372,100,True,2403,CLASSIC,NONE,159,41,98,15
NA1_4885745130,1704774597058,MATCHED_GAME,7,20,0,,1200,0,1,965.8816858003486,0.22153790476293023,7,0,False,452.9278244220211,3.857142857142857,13,1664,29,Malphite,18,7,True,False,18144,15735,MIDDLE,2,14,950,Aider In Battle,38692,308,100,True,2403,CLASSIC,SOLO,103,96,93,13
NA1_4885745130,1704774597058,MATCHED_GAME,0,0,4,,450,0,0,638.9290383701949,0.13011352144860122,8,0,False,376.41750091623027,2.125,11,5424,31,Caitlyn,17,8,False,False,15079,14150,BOTTOM,2,6,513,FyUoCuK,25595,194,100,True,2403,CLASSIC,CARRY,54,43,19,4
NA1_4885745130,1704774597058,MATCHED_GAME,4,24,0,,0,0,8,201.54302132434367,0.06786942975089764,1,0,False,256.0143390982317,22,21,1092,123,Lulu,16,1,False,False,10255,9335,UTILITY,2,1,1327,fentb,8073,27,100,True,2403,CLASSIC,SUPPORT,62,110,91,11
NA1_4885745130,1704774597058,MATCHED_GAME,0,2,0,,0,1,0,844.1775826437286,0.2020492736959322,11,0,False,337.72145593094655,1.3636363636363635,11,1577,20,Singed,18,11,False,False,13528,14300,TOP,1,4,548,Ttylbih,33817,308,200,False,2403,CLASSIC,SOLO,164,53,52,16
NA1_4885745130,1704774597058,MATCHED_GAME,17,0,0,,550,0,3,364.76339118144244,0.29092277373089054,11,1,False,326.07378191390774,1.4545454545454546,14,20,34,Nunu,17,11,False,False,13062,12250,JUNGLE,1,2,392,SKELETREX,14612,312,200,False,2403,CLASSIC,NONE,104,92,288,11
NA1_4885745130,1704774597058,MATCHED_GAME,4,1,0,,825,1,1,1204.5868451021545,0.24356689751884877,10,0,False,502.1210857435439,1.8,6,6567,27,Irelia,18,10,False,False,20114,20375,MIDDLE,1,12,828,Aquadew,48255,251,200,False,2403,CLASSIC,SOLO,314,65,100,11
NA1_4885745130,1704774597058,MATCHED_GAME,3,1,0,,800,0,3,664.9380165442489,0.15114777413339328,10,0,False,424.27205981279354,2,7,6972,43,Varus,16,10,False,False,16996,18625,BOTTOM,1,13,650,x Oni D 13s x,26637,321,200,False,2403,CLASSIC,CARRY,50,18,49,16
NA1_4885745130,1704774597058,MATCHED_GAME,1,2,0,,0,0,0,443.13275951883514,0.11231328092093522,6,0,False,312.7141582201829,3.3333333333333335,18,2510,87,Senna,16,6,False,False,12527,13800,UTILITY,1,2,842,Stormblâst,17751,202,200,False,2403,CLASSIC,SUPPORT,76,60,44,11
NA1_4854776532,1702160560820,MATCHED_GAME,4,6,0,,0,0,0,405.4146681993815,0.19765596723809045,2,0,False,296.33371025987196,0.5,1,1628,7,Jax,10,2,False,False,3994,2750,TOP,0,0,404,Code Skayes,5464,33,100,False,808,CLASSIC,SUPPORT,18,37,24,4
NA1_4854776532,1702160560820,MATCHED_GAME,3,1,4,,300,0,0,276.37042901109834,0.4626649096394351,2,0,False,466.08905803717073,2.5,0,137,9,Kayn,9,2,False,False,6282,4800,JUNGLE,0,5,283,BrazilKidNapper,3725,18,100,False,808,CLASSIC,SUPPORT,70,31,22,4
NA1_4854776532,1702160560820,MATCHED_GAME,0,2,0,,0,0,0,186.61431360751845,0.13226866798296846,2,0,False,282.5351932223195,0,0,924,3,Hwei,9,2,False,False,3808,2500,MIDDLE,0,0,477,Zarovichvon,2515,42,100,False,808,CLASSIC,DUO,45,25,20,0
NA1_4854776532,1702160560820,MATCHED_GAME,0,0,0,,0,0,0,260.73128863648265,0.12864340364909543,2,0,False,278.19531324911304,1,0,271,4,Ezreal,7,2,True,False,3749,3200,BOTTOM,0,2,547,Lemurge,3514,28,100,False,808,CLASSIC,SUPPORT,51,6,5,2
NA1_4854776532,1702160560820,MATCHED_GAME,5,5,0,,0,0,0,275.6994616194383,0.07876705149041062,1,0,False,239.2216997693327,3,3,119,6,Lux,6,1,False,True,3224,2750,UTILITY,0,0,143,ImaTolololl,3716,6,100,False,808,CLASSIC,SUPPORT,15,5,41,1
NA1_4854776532,1702160560820,MATCHED_GAME,0,3,0,,0,0,1,308.80539770237414,0.18178868672953408,1,0,True,395.54837216911517,2,0,3383,10,Yorick,9,1,False,False,5331,5083,TOP,0,2,752,PhysixAber,4162,26,200,True,808,CLASSIC,SUPPORT,54,9,16,2
NA1_4854776532,1702160560820,MATCHED_GAME,4,0,1,,0,1,1,137.53074690587212,0.3760255491539217,0,0,False,351.56061498841905,3,2,0,13,Nunu,8,0,False,False,4738,4175,JUNGLE,0,1,0,SKELETREX,1853,0,200,True,808,CLASSIC,SUPPORT,37,19,90,1
NA1_4854776532,1702160560820,MATCHED_GAME,1,9,1,,0,0,1,337.1219748465249,0.12395515153691855,1,0,False,337.42389749455634,2,0,48,8,Annie,10,1,False,False,4548,3475,MIDDLE,0,2,665,theNarwhaI720,4544,21,200,True,808,CLASSIC,SUPPORT,91,12,20,82
NA1_4854776532,1702160560820,MATCHED_GAME,0,0,1,,0,0,1,260.50827882453234,0.0975870174094911,2,0,False,436.7634398272055,2.5,2,3076,1,Xayah,8,2,False,False,5887,4875,BOTTOM,0,3,450,Toffée,3511,22,200,True,808,CLASSIC,SUPPORT,22,20,15,1
